1788851700000,78378.7,78424.4,78340.2,78411.8,80.670
1788852000000,78411.8,78451.9,78395,78432.7,175.228
1788852300000,78432.7,78476.7,78422,78432.5,164.276
1788852600000,78432.5,78469,78415,78461.8,166.062
1788852900000,78461.8,78515.8,78455.8,78489,133.041
1788853200000,78489,78569.9,78400,78400,316.637
1788853500000,78400,78400.1,78244.3,78244.4,438.391
1788853800000,78244.4,78335.9,78116.2,78287.6,1002.376
1788854100000,78287.6,78445,78287.6,78442.6,211.349
1788854400000,78442.6,78442.7,78244.3,78312.2,279.619
1788854700000,78312.2,78400,78294.3,78304.2,137.706
1788855000000,78304.2,78357.6,78272.9,78357.4,73.839
1788855300000,78357.4,78380.8,78257.3,78298.7,251.776
1788855600000,78298.7,78373.8,78266.1,78373.8,218.741
1788855900000,78373.8,78475.1,78323.8,78437.5,289.090
1788856200000,78437.5,78488,78406.2,78468.8,157.946
1788856500000,78468.8,78529.2,78459.8,78511.2,149.547
1788856800000,78511.2,78515.1,78471.6,78499.9,89.489
1788857100000,78499.9,78545.7,78457.5,78478.7,169.029
1788857400000,78478.7,78484,78360,78376.8,159.128
1788857700000,78376.8,78424.9,78343.6,78392,159.991
1788858000000,78392,78415.6,78335.5,78397.1,93.670
1788858300000,78397.1,78411.4,78294.4,78352.8,161.848
1788858600000,78352.8,78455.8,78315.8,78447.8,250.337
1788858900000,78447.8,78472,78372.6,78387.2,283.528
1788859200000,78387.2,78416.4,78297.7,78389.6,336.197
1788859500000,78389.6,78451.5,78383.4,78432.7,74.602
1788859800000,78432.7,78572,78404.9,78549.7,227.561
1788860100000,78549.7,78665.6,78537.6,78657.2,345.222
1788860400000,78657.2,78750.8,78644.8,78728.6,292.689
1788860700000,78728.6,78747.9,78694.5,78740.9,202.894
1788861000000,78740.9,78768.7,78701.5,78726.9,215.425
1788861300000,78726.9,78743.3,78690.5,78719,158.030
1788861600000,78719,78719,78631.3,78685.8,149.443
1788861900000,78685.8,78720.1,78655.3,78664.2,132.155
1788862200000,78664.2,78719.9,78659.6,78704.1,67.494
1788862500000,78704.1,78786.8,78689.8,78780.9,131.244
1788862800000,78780.9,78978,78780.8,78841.5,711.963
1788863100000,78841.5,78888.6,78789.9,78816.6,157.890
1788863400000,78816.6,78840.1,78694,78703.8,212.588
1788863700000,78703.8,78703.9,78651,78693.2,164.755
1788864000000,78693.2,78693.2,78603.2,78636.2,169.011
1788864300000,78636.2,78648.7,78616,78628.4,80.011
1788864600000,78628.4,78663.3,78590.5,78601.8,104.561
1788864900000,78601.8,78601.8,78524.1,78529.6,176.479
1788865200000,78529.6,78543.5,78450,78450,143.036
1788865500000,78450,78453.6,78339.4,78373,376.484
1788865800000,78373,78381.4,78255,78275.3,292.164
1788866100000,78275.3,78372.6,78264.5,78358.7,265.389
1788866400000,78358.7,78445.9,78344,78442.3,254.795
1788866700000,78442.3,78442.4,78388.1,78404.1,82.256
1788867000000,78404.1,78469.3,78362.7,78441,137.810
1788867300000,78441,78455.2,78392.4,78392.5,37.818
1788867600000,78392.5,78444.1,78378.5,78399,120.634
1788867900000,78399,78417.4,78344.7,78389.5,111.851
1788868200000,78389.5,78416,78327,78342.4,293.545
1788868500000,78342.4,78424.5,78332.7,78386.8,145.502
1788868800000,78386.8,78386.8,78179.1,78187,426.248
1788869100000,78187,78314.1,78187,78311.4,119.130
1788869400000,78311.4,78328.2,78166.9,78174.9,194.064
1788869700000,78174.9,78230.1,78174.9,78226,101.515
1788870000000,78226,78290.1,78219.2,78277.9,139.954
1788870300000,78277.9,78362.3,78240,78337.3,131.956
1788870600000,78337.3,78417.7,78285.6,78368.2,129.365
1788870900000,78368.2,78386.5,78330.4,78349.5,50.996
1788871200000,78349.5,78349.6,78262.6,78298.8,70.092
1788871500000,78298.8,78359,78260,78359,97.364
1788871800000,78359,78433.9,78297.8,78433.9,110.144
1788872100000,78433.9,78442,78354.5,78428.9,214.919
1788872400000,78428.9,78474.5,78368.3,78460.5,130.572
1788872700000,78460.5,78515.1,78420.2,78423.8,123.663
1788873000000,78423.8,78489.7,78414,78446.3,61.680
1788873300000,78446.3,78454.2,78361.8,78363,70.192
1788873600000,78363,78388.9,78272.7,78302.5,103.782
1788873900000,78302.5,78370.5,78281.4,78309,64.551
1788874200000,78309,78344.2,78015.9,78091,994.666
1788874500000,78091,78154.7,77810,77848.6,1243.771
1788874800000,77848.6,77869.9,77650,77807.4,1298.081
1788875100000,77807.4,77908,77724,77854.9,610.805
1788875400000,77854.9,77855,77579.4,77790,735.035
1788875700000,77790,78062.9,77781.6,77931.5,944.394
1788876000000,77931.5,78016.3,77825.1,77999.7,574.522
